Nr uczestnika;Preferencje
2190;Rock,39|Pop,57|Country,4
2191;Dance,87|Anime,13
2192;Country,84|Latin,16
2193;Metal,25|Classical,27|Country,42|Pop,6
2194;Industrial,85|Blues,15
2195;Vocal,100
2196;Metal,25|Vocal,22|Pop,51|Reggae,2
2197;Classical,86|Metal,14
2198;Metal,61|Alternative,36|R&B/Soul,3
2199;Metal,23|Reggae,51|Blues,25|R&B/Soul,1
2200;Anime,30|Reggae,41|Metal,21|Latin,8
2201;Reggae,83|Industrial,17
2202;Comedy,57|Alternative,34|Vocal,9
2203;Folk,49|R&B/Soul,33|Metal,18
2204;Latin,91|Vocal,9
2205;Comedy,22|Folk,38|Reggae,39|Alternative,1
2206;Reggae,53|Latin,44|Folk,3
2207;R&B/Soul,87|Rock,13
2208;Jazz,54|Country,38|Blues,8
2209;R&B/Soul,83|Dance,17
2210;Electronic,35|R&B/Soul,63|Country,2
2211;Comedy,34|Blues,55|Industrial,11
2212;Country,79|Blues,21
2213;Folk,77|World,20|Rock,3
2214;Jazz,88|Blues,12
2215;Country,100
2216;Comedy,53|Dance,47
2217;Dance,79|Anime,20|Jazz,1
2218;Comedy,37|Blues,63
2219;Blues,97|World,3
2220;Electronic,59|Latin,27|Classical,14
2221;Anime,72|Industrial,24|Country,4
2222;Metal,85|Comedy,15
2223;Industrial,25|Classical,31|Alternative,39|Blues,5
2224;Instrumental,81|Rock,19
2225;Alternative,51|Latin,23|World,24|Blues,2
2226;Reggae,48|Classical,22|Anime,28|Metal,2
2227;Industrial,20|Electronic,63|Blues,17
2228;Country,34|Classical,43|Instrumental,22|R&B/Soul,1
2229;Dance,29|Blues,56|World,15
2230;Comedy,41|Industrial,32|Reggae,23|Alternative,4
2231;Pop,31|Electronic,38|Reggae,23|Anime,8
2232;Vocal,71|Pop,26|Alternative,3
2233;R&B/Soul,98|Classical,2
2234;Instrumental,90|Anime,10
2235;Comedy,50|Vocal,39|Alternative,11
2236;Comedy,42|Electronic,39|World,19
2237;Metal,90|Comedy,10
2238;Latin,32|Comedy,39|Vocal,28|Blues,1
2239;Jazz,29|Blues,23|Country,32|Industrial,16
2240;Folk,68|Electronic,25|R&B/Soul,7
2241;R&B/Soul,44|Comedy,36|Blues,20
2242;Metal,45|Country,25|Industrial,26|World,4
2243;Alternative,90|Jazz,10
2244;Anime,87|Pop,13
2245;Blues,26|Industrial,49|Electronic,24|R&B/Soul,1
2246;Pop,39|Anime,51|Reggae,10
2247;Country,41|Folk,59
2248;Rock,25|Pop,38|Folk,28|Industrial,9
2249;Anime,48|World,31|Alternative,20|Comedy,1
2250;Rock,97|Latin,3
2251;Latin,35|Reggae,21|Alternative,29|Dance,15
2252;Industrial,41|Latin,25|Electronic,28|Comedy,6
2253;Metal,35|Anime,55|Classical,10
2254;Dance,93|Alternative,7
2255;World,94|Electronic,6
2256;Pop,78|Folk,21|R&B/Soul,1
2257;Country,86|Comedy,14
2258;Dance,27|Alternative,43|Metal,28|World,2
2259;Rock,47|Industrial,31|Country,22
2260;Industrial,82|Classical,18
2261;Blues,45|Jazz,53|Folk,2
2262;Alternative,62|Pop,27|Rock,11
2263;Country,87|Comedy,13
2264;Latin,27|Jazz,44|R&B/Soul,20|Country,9
2265;Blues,63|Reggae,23|Instrumental,14
2266;Reggae,73|Dance,23|Vocal,4
2267;Folk,94|Comedy,6
2268;R&B/Soul,47|Rock,53
2269;Blues,46|Dance,37|Jazz,17
2270;Latin,34|Rock,53|Country,13
2271;Blues,26|Metal,24|Alternative,28|Vocal,20|World,2
2272;Folk,62|Dance,34|Blues,4
2273;Industrial,95|Rock,5
2274;Metal,62|Folk,22|Alternative,16
2275;World,87|Pop,13
2276;Industrial,42|Vocal,24|Electronic,32|Latin,2
2277;Pop,64|Reggae,26|Metal,10
2278;Pop,77|Anime,22|R&B/Soul,1
2279;Alternative,98|Anime,2
2280;World,94|Instrumental,6
2281;Alternative,93|Latin,7
2282;Comedy,89|Industrial,11
2283;Blues,35|Reggae,48|Jazz,17
2284;Jazz,46|Electronic,51|Anime,3
2285;Jazz,88|Reggae,12
2286;Jazz,47|Latin,52|Classical,1
2287;Comedy,92|Rock,8
2288;World,36|Rock,27|Reggae,34|Pop,3
2289;Latin,68|Anime,24|Dance,8
2290;Electronic,28|Country,60|Anime,12
2291;Rock,72|Blues,28
2292;Instrumental,100
2293;Dance,83|Latin,17
2294;Vocal,91|Anime,9
2295;Pop,57|Jazz,35|R&B/Soul,8
2296;Rock,58|Dance,25|Latin,17
2297;Reggae,63|Pop,35|Dance,2
2298;Country,42|Dance,27|R&B/Soul,29|Folk,2
2299;Blues,29|R&B/Soul,68|Rock,3
2300;World,60|R&B/Soul,39|Electronic,1
2301;Instrumental,33|Rock,31|Industrial,36
2302;Instrumental,44|World,47|Alternative,9
2303;Jazz,21|Folk,75|Classical,4
2304;Dance,40|Instrumental,44|Jazz,16
2305;World,76|Pop,21|Metal,3
2306;Jazz,86|Country,14
2307;Classical,90|Dance,10
2308;World,86|Alternative,14
2309;Blues,34|Anime,63|Metal,3
2310;Instrumental,76|Metal,21|Dance,3
2311;Latin,38|Industrial,62
2312;Instrumental,63|Classical,36|Dance,1
2313;Industrial,45|R&B/Soul,30|Instrumental,23|Blues,2
2314;Metal,29|World,71
2315;Pop,97|Industrial,3
2316;World,78|Country,20|Industrial,2
2317;Rock,81|Anime,19
2318;Electronic,52|Classical,42|Latin,6
2319;Electronic,40|Instrumental,39|Industrial,20|Anime,1
2320;Alternative,52|Anime,40|Pop,8
2321;Classical,47|Vocal,47|Folk,6
2322;Reggae,63|Blues,26|Alternative,11
2323;Latin,79|Blues,20|Classical,1
2324;Folk,80|Comedy,20
2325;Country,68|Pop,31|Dance,1
2326;World,62|Reggae,37|R&B/Soul,1
2327;World,62|Anime,23|Reggae,15
2328;Latin,88|World,12
2329;Comedy,90|Metal,10
2330;Jazz,73|Folk,25|Comedy,2
2331;Pop,45|Folk,52|Jazz,3
2332;Industrial,41|Country,59
2333;Jazz,73|R&B/Soul,21|Reggae,6
2334;Anime,99|Instrumental,1
2335;Dance,44|Rock,49|Reggae,7
2336;Reggae,57|World,26|Instrumental,17
2337;Electronic,48|Country,35|Industrial,17
2338;World,80|Anime,20
2339;Electronic,92|Classical,8
2340;Pop,31|Folk,67|Blues,2
2341;Industrial,66|Latin,24|Folk,10
2342;Comedy,88|Dance,12
2343;Folk,79|Comedy,20|Latin,1
2344;Latin,53|Instrumental,31|Metal,16
2345;Pop,67|Dance,28|Classical,5
2346;World,37|Anime,35|Pop,22|Blues,6
2347;Instrumental,30|Alternative,24|World,41|Vocal,5
2348;Alternative,21|Electronic,58|Vocal,20|Instrumental,1
2349;World,31|Country,49|Electronic,20
2350;Metal,61|Rock,26|Reggae,13
2351;Vocal,38|R&B/Soul,58|Folk,4
2352;World,35|Blues,38|Classical,23|Comedy,4
2353;R&B/Soul,76|Folk,24
2354;Pop,28|Alternative,52|R&B/Soul,20
2355;Country,23|Rock,33|Pop,30|Latin,14
2356;Folk,75|Latin,21|Rock,4
2357;Jazz,40|Rock,54|Industrial,6
2358;Blues,63|Anime,32|Vocal,5
2359;Anime,64|R&B/Soul,27|Blues,9
2360;Pop,52|Alternative,37|Reggae,11
2361;Anime,98|Electronic,2
2362;Rock,69|Folk,24|R&B/Soul,7
2363;R&B/Soul,28|Rock,31|Latin,23|Anime,18
2364;Folk,30|Vocal,41|Blues,23|R&B/Soul,6
2365;World,77|Vocal,23
2366;Metal,23|World,47|R&B/Soul,28|Country,2
2367;Electronic,54|Anime,43|Instrumental,3
2368;Blues,78|Pop,21|Electronic,1
2369;Metal,87|Alternative,13
2370;Vocal,33|Alternative,23|Pop,31|Anime,13
2371;Industrial,73|Reggae,23|R&B/Soul,4
2372;Blues,77|Vocal,22|Pop,1
2373;Electronic,40|Industrial,38|Alternative,21|R&B/Soul,1
2374;World,59|Dance,20|Pop,20|Instrumental,1
2375;Country,71|Classical,28|Instrumental,1
2376;Blues,87|Jazz,13
2377;Metal,83|Classical,17
2378;Blues,89|R&B/Soul,11
2379;Pop,69|World,26|Alternative,5
2380;Metal,70|Vocal,26|Jazz,4
2381;Metal,33|Classical,36|Alternative,21|Blues,10
2382;Metal,45|Rock,45|Pop,10
2383;Comedy,50|Alternative,43|Blues,7
2384;Industrial,59|Rock,21|Dance,20
2385;Reggae,70|Latin,24|Comedy,6
2386;Vocal,66|Country,20|Industrial,14
2387;Vocal,22|World,54|Country,22|Latin,2
2388;Anime,23|Alternative,67|R&B/Soul,10
2389;Classical,41|Vocal,24|Metal,35
2390;Pop,62|Vocal,27|Blues,11
2391;Reggae,24|Dance,25|Anime,49|Vocal,2
2392;Latin,71|Classical,23|Rock,6
2393;Classical,93|Electronic,7
2394;Country,81|Alternative,19
2395;Country,90|Reggae,10
2396;Folk,36|Country,25|Comedy,28|Jazz,11
2397;Dance,61|Reggae,25|Instrumental,14
2398;Jazz,56|Anime,22|Country,22
2399;Latin,83|Instrumental,17
2400;Country,90|Pop,10
2401;Dance,91|Pop,9
2402;Vocal,65|Instrumental,35
2403;Anime,70|Jazz,24|World,6
2404;Electronic,37|Pop,26|Classical,27|Alternative,10
2405;Comedy,30|Vocal,55|R&B/Soul,15
2406;World,78|Anime,20|Industrial,2
2407;Folk,36|World,26|Classical,23|Instrumental,15
2408;World,95|Industrial,5
2409;Electronic,87|R&B/Soul,13
2410;Dance,30|Blues,69|Jazz,1
2411;Alternative,62|Folk,33|Reggae,5
2412;Metal,64|Classical,24|Folk,12
2413;World,32|Anime,31|Classical,34|Blues,3
2414;Comedy,37|Rock,60|Pop,3
2415;Anime,89|Industrial,11
2416;World,23|Comedy,29|Latin,27|R&B/Soul,20|Electronic,1
2417;R&B/Soul,60|Industrial,26|Comedy,14
2418;Electronic,97|Jazz,3
2419;Industrial,47|R&B/Soul,43|World,10
2420;Rock,36|Country,50|Metal,14
2421;Anime,63|Blues,21|Alternative,16
2422;Dance,46|Country,30|Classical,20|Electronic,4
2423;Country,86|Comedy,14
2424;Rock,35|Pop,58|Reggae,7
2425;Anime,75|Rock,20|R&B/Soul,5
2426;Country,64|Anime,21|Comedy,15
2427;Metal,74|Blues,20|R&B/Soul,6
2428;Anime,25|Pop,61|Jazz,14
2429;Instrumental,95|Comedy,5
2430;Pop,54|Instrumental,39|Industrial,7
2431;Reggae,27|Instrumental,35|R&B/Soul,27|Jazz,11
2432;Vocal,30|Anime,21|Latin,42|Blues,7
2433;Country,84|Classical,16
2434;Jazz,74|Dance,24|Electronic,2
2435;Dance,76|Rock,21|Alternative,3
2436;Latin,32|Pop,59|Metal,9
2437;Metal,76|Electronic,21|Industrial,3
2438;Industrial,24|Folk,75|Vocal,1
2439;Pop,44|Latin,42|Reggae,14
2440;Comedy,57|Metal,26|Electronic,17
2441;Pop,63|Vocal,21|Reggae,16
2442;Electronic,39|Dance,58|Jazz,3
2443;Industrial,61|Instrumental,20|Latin,19
2444;Dance,76|Reggae,23|Industrial,1
2445;Alternative,40|Country,59|Jazz,1
2446;Industrial,62|Electronic,29|Alternative,9
2447;Classical,20|Jazz,47|Latin,27|R&B/Soul,6
2448;Classical,53|Electronic,25|Metal,21|Pop,1
2449;Comedy,23|Latin,30|Blues,45|Vocal,2
2450;Country,98|Dance,2
2451;Vocal,79|Latin,21
2452;Instrumental,89|Anime,11
2453;World,74|Blues,22|Jazz,4
2454;Rock,99|Electronic,1
2455;Folk,22|Country,23|Rock,47|Blues,8
2456;Metal,68|Anime,28|Latin,4
2457;Dance,37|Vocal,51|Alternative,12
2458;Industrial,25|Dance,68|Rock,7
2459;Jazz,46|Metal,40|Blues,14
2460;Vocal,22|R&B/Soul,68|Country,10
2461;Instrumental,96|Reggae,4
2462;Latin,93|Alternative,7
2463;Dance,29|Folk,65|Pop,6
2464;Blues,50|Instrumental,45|Electronic,5
2465;Instrumental,95|Country,5
2466;Country,82|Folk,18
2467;Folk,62|Electronic,35|Anime,3
2468;Latin,83|Anime,17
2469;Jazz,96|Alternative,4
2470;Classical,65|Rock,20|Country,15
2471;R&B/Soul,39|Jazz,21|Electronic,28|Dance,12
2472;Instrumental,72|Jazz,22|Blues,6
2473;Pop,53|Reggae,46|Blues,1
2474;World,65|Classical,28|Latin,7
2475;Latin,33|Vocal,39|Electronic,25|Blues,3
2476;Latin,85|Comedy,15
2477;Folk,83|Electronic,17
2478;Classical,63|Folk,32|Jazz,5
2479;Reggae,60|Folk,34|Rock,6
2480;Latin,51|Industrial,20|Folk,23|World,6
2481;Dance,20|Pop,66|Country,14
2482;R&B/Soul,64|Country,36
2483;Blues,64|Jazz,35|Rock,1
2484;Latin,84|R&B/Soul,16
2485;Metal,68|Anime,28|Electronic,4
2486;World,62|Electronic,26|Blues,12
2487;Anime,21|Metal,55|Vocal,22|R&B/Soul,2
2488;Classical,36|Instrumental,46|Comedy,18
2489;Latin,79|Country,20|R&B/Soul,1
2490;Metal,26|Latin,23|Vocal,34|Dance,17
2491;World,91|Pop,9
2492;Folk,61|Anime,36|World,3
2493;Industrial,82|Folk,18
2494;Metal,33|Reggae,67
2495;Electronic,24|Jazz,47|R&B/Soul,24|Instrumental,5
2496;Vocal,34|Country,41|Pop,25
2497;Classical,48|Rock,29|Alternative,20|Dance,3
2498;Metal,56|World,38|Jazz,6
2499;Vocal,64|Anime,27|Electronic,9
2500;Latin,53|Vocal,31|Country,16
2501;Reggae,74|Anime,24|Rock,2
2502;Metal,96|Reggae,4
2503;Vocal,95|Alternative,5
2504;Electronic,66|Blues,31|Instrumental,3
2505;Folk,49|Instrumental,41|Metal,10
2506;Comedy,33|Dance,58|Reggae,9
2507;Latin,34|Alternative,59|Comedy,7
2508;R&B/Soul,69|Industrial,26|Instrumental,5
2509;Instrumental,89|Blues,11
2510;Reggae,22|Folk,42|Anime,26|Comedy,10
2511;Alternative,94|Blues,6
2512;Metal,85|Instrumental,15
2513;Pop,38|Alternative,36|Jazz,24|Dance,2
2514;Jazz,20|Rock,43|Dance,31|Country,6
2515;Reggae,63|Pop,35|Industrial,2
2516;Latin,41|Classical,38|Rock,21
2517;Latin,34|Instrumental,24|Country,20|Anime,22
2518;Reggae,88|Instrumental,12
2519;Rock,41|World,20|Country,29|Blues,10
2520;Reggae,25|R&B/Soul,57|Anime,18
2521;Comedy,84|Industrial,16
2522;Classical,49|Electronic,41|Rock,10
2523;Country,56|Vocal,40|Comedy,4
2524;R&B/Soul,38|Latin,53|Comedy,9
2525;Anime,75|Reggae,20|Alternative,5
2526;Alternative,89|Folk,11
2527;Jazz,21|Metal,28|Folk,24|Country,21|Alternative,6
2528;Latin,77|Anime,21|Alternative,2
2529;Metal,83|Pop,17
2530;Anime,62|Rock,26|Blues,12
2531;Jazz,63|Instrumental,33|Folk,4
2532;Dance,79|World,20|Comedy,1
2533;Classical,80|Instrumental,20
2534;Country,52|Instrumental,40|Jazz,8
2535;Pop,48|Jazz,52
2536;Dance,97|Reggae,3
2537;Folk,31|Rock,27|Electronic,38|Reggae,4
2538;Industrial,45|World,40|R&B/Soul,15
2539;Blues,88|R&B/Soul,12
2540;Comedy,76|Industrial,22|Pop,2
2541;World,61|Dance,38|Instrumental,1
2542;R&B/Soul,34|Jazz,61|Vocal,5
2543;Rock,65|Jazz,24|Metal,11
2544;Vocal,27|R&B/Soul,61|Industrial,12
2545;Jazz,97|Country,3
2546;Pop,77|Electronic,21|Industrial,2
2547;Classical,45|Latin,31|Anime,24
2548;Alternative,99|Reggae,1
2549;R&B/Soul,98|Comedy,2
2550;Reggae,43|Dance,23|Country,24|Jazz,10
2551;Jazz,37|World,50|Folk,13
2552;Country,66|Comedy,20|Jazz,14
2553;Classical,74|Electronic,21|Reggae,5
2554;Reggae,44|Anime,36|Vocal,20
2555;Reggae,65|Classical,33|Country,2
2556;Pop,49|Metal,41|Industrial,10
2557;Reggae,20|Metal,54|Classical,25|World,1
2558;Industrial,100
2559;Instrumental,98|Metal,2
2560;Dance,52|Metal,48
2561;Rock,49|World,26|Comedy,25
2562;Vocal,25|Blues,37|Reggae,20|Folk,18
2563;Country,98|Reggae,2
2564;Alternative,88|Latin,12
2565;Pop,27|Instrumental,62|Folk,11
2566;Jazz,89|Reggae,11
2567;Classical,25|Dance,56|Reggae,19
2568;Dance,62|Anime,20|World,18
2569;Industrial,96|Anime,4
2570;Dance,77|Latin,20|Folk,3
2571;Instrumental,59|Alternative,39|Dance,2
2572;Vocal,73|Electronic,26|Jazz,1
2573;Electronic,37|Country,53|Comedy,10
2574;Rock,100
2575;Dance,82|Pop,18
2576;Dance,21|Jazz,28|World,40|Classical,11
2577;Electronic,49|World,24|Rock,21|Anime,6
2578;Industrial,96|Folk,4
2579;Alternative,87|Pop,13
2580;Rock,82|Vocal,18
2581;Anime,78|Alternative,22
2582;Country,38|Latin,32|Folk,23|Reggae,7
2583;Jazz,97|Alternative,3
2584;Country,52|Metal,26|Classical,21|Dance,1
2585;Electronic,52|Industrial,45|R&B/Soul,3
2586;Instrumental,47|Vocal,36|Folk,17
2587;Industrial,80|Electronic,20
2588;Classical,73|Jazz,22|Comedy,5
2589;Blues,36|Reggae,52|Anime,12
2590;Jazz,31|Folk,41|Comedy,20|Rock,8
2591;R&B/Soul,76|Instrumental,24
2592;Latin,94|Comedy,6
2593;Alternative,38|Industrial,28|Comedy,28|Pop,6
2594;Country,78|Blues,22
2595;R&B/Soul,82|Alternative,18
2596;Country,41|World,32|Classical,22|Pop,5
2597;Metal,75|Latin,23|Comedy,2
2598;Electronic,33|Metal,43|Blues,23|Industrial,1
2599;Latin,39|Classical,42|Instrumental,19
2600;Electronic,49|Industrial,41|World,10
2601;Vocal,38|Classical,20|Metal,30|Reggae,12
2602;Dance,64|Anime,26|Instrumental,10
2603;World,53|Blues,39|Metal,8
2604;Alternative,59|Electronic,26|Anime,15
2605;Anime,43|Classical,33|Industrial,24
2606;Dance,55|Jazz,30|Electronic,15
2607;Rock,99|R&B/Soul,1
2608;Electronic,90|Industrial,10
2609;Reggae,38|Pop,22|Comedy,32|R&B/Soul,8
2610;Electronic,30|Latin,27|Dance,37|Alternative,6
2611;Metal,53|Rock,44|Classical,3
2612;World,94|Rock,6
2613;Country,87|Folk,13
2614;Reggae,26|Electronic,34|Rock,26|Country,14
2615;Classical,44|Alternative,37|Latin,19
2616;Rock,61|Jazz,30|Latin,9
2617;Classical,21|Instrumental,67|Country,12
2618;Instrumental,76|Country,24
2619;Instrumental,93|Reggae,7
2620;Latin,46|Electronic,32|Classical,20|Dance,2
2621;Anime,76|Dance,20|Industrial,4
2622;Vocal,76|Dance,20|Blues,4
2623;Folk,21|Dance,35|Metal,23|Instrumental,20|Latin,1
2624;Classical,24|Dance,38|Country,38
2625;Blues,71|Anime,29
2626;Pop,83|Classical,17
2627;Classical,96|Vocal,4
2628;Blues,75|Country,20|Latin,5
2629;Comedy,51|Dance,25|Folk,20|World,4
2630;Vocal,89|R&B/Soul,11
2631;Comedy,54|Pop,26|Dance,20
2632;World,68|Reggae,20|Industrial,12
2633;Anime,85|Instrumental,15
2634;Alternative,23|Vocal,52|Rock,22|Instrumental,3
2635;Latin,68|Folk,25|Electronic,7
2636;Comedy,94|Alternative,6
2637;Reggae,74|Rock,21|Industrial,5
2638;Vocal,73|Alternative,23|Comedy,4
2639;Jazz,69|Reggae,21|Industrial,10
2640;Jazz,100
2641;Industrial,49|Rock,40|Dance,11
2642;Anime,20|Vocal,70|Classical,10
2643;Industrial,88|Alternative,12
2644;Pop,46|Rock,50|Vocal,4
2645;Comedy,50|World,49|Reggae,1
2646;R&B/Soul,92|Industrial,8
2647;Instrumental,52|Electronic,31|R&B/Soul,17
2648;Latin,63|Metal,32|Jazz,5
2649;Rock,53|Vocal,46|Industrial,1
2650;Anime,89|Instrumental,11
2651;Anime,56|Instrumental,35|Vocal,9
2652;Blues,32|Instrumental,59|Reggae,9
2653;Country,31|Blues,65|Classical,4
2654;Jazz,61|Dance,36|Alternative,3
2655;Folk,74|Industrial,26
2656;Rock,60|Classical,23|Instrumental,17
2657;Rock,90|World,10
2658;Vocal,31|Rock,25|Blues,37|Alternative,7
2659;Metal,35|Latin,33|Classical,24|Rock,8
2660;Folk,93|Alternative,7
2661;Latin,61|Metal,30|Jazz,9
2662;World,84|Rock,16
2663;Metal,30|Classical,50|Pop,20
2664;Anime,80|Electronic,20
2665;Instrumental,84|Blues,16
2666;Country,60|Anime,32|Classical,8
2667;Jazz,61|Reggae,39
2668;Latin,88|Blues,12
2669;Dance,44|Rock,33|Classical,23
2670;Blues,88|Jazz,12
2671;World,85|Metal,15
2672;Vocal,84|Country,16
2673;Folk,24|Blues,21|Rock,26|Metal,27|Comedy,2
2674;Vocal,23|Folk,32|Classical,36|Industrial,9
2675;Industrial,72|Dance,20|Reggae,8
2676;Instrumental,74|Comedy,22|Blues,4
2677;Comedy,91|Metal,9
2678;Classical,98|Latin,2
2679;R&B/Soul,47|Vocal,52|Latin,1
2680;Country,35|Blues,49|R&B/Soul,16
2681;Country,52|World,29|Electronic,19
2682;Comedy,77|Jazz,21|Folk,2
2683;Pop,78|R&B/Soul,21|Rock,1
2684;Pop,72|Blues,20|Folk,8
2685;Comedy,33|Jazz,46|R&B/Soul,20|Pop,1
2686;Dance,84|Comedy,16
2687;Alternative,41|Electronic,56|Folk,3
2688;Alternative,81|Electronic,19
2689;Vocal,55|Metal,38|World,7
2690;Folk,81|Electronic,19
2691;Comedy,94|Rock,6
2692;Blues,66|Rock,32|Instrumental,2
2693;Classical,87|Alternative,13
2694;Country,74|Vocal,23|World,3
2695;Alternative,43|Anime,39|Pop,18
2696;Anime,96|Pop,4
2697;Electronic,77|Anime,20|Instrumental,3
2698;World,89|Pop,11
2699;Reggae,35|Country,44|Rock,20|Metal,1
2700;Pop,68|Folk,29|Alternative,3
2701;Blues,37|Classical,50|Instrumental,13
2702;Folk,96|World,4
2703;Industrial,27|Instrumental,59|Classical,14
2704;Country,73|Electronic,24|Metal,3
2705;Instrumental,76|Folk,24
2706;Jazz,68|Vocal,24|Reggae,8
2707;Jazz,27|Country,23|Folk,48|Instrumental,2
2708;Country,61|Folk,27|Blues,12
2709;Comedy,28|Jazz,41|Rock,20|Alternative,11
2710;Alternative,63|Vocal,36|Metal,1
2711;Classical,66|Electronic,28|Pop,6
2712;Country,81|Electronic,19
2713;R&B/Soul,25|Folk,37|Electronic,33|Industrial,5
2714;Instrumental,100
2715;Country,91|Blues,9
2716;R&B/Soul,55|Instrumental,32|Folk,13
2717;Vocal,25|Reggae,62|Dance,13
2718;Jazz,72|Comedy,21|Vocal,7
2719;Instrumental,29|Comedy,68|Industrial,3
2720;Reggae,55|Industrial,36|R&B/Soul,9
2721;Industrial,55|Metal,43|Jazz,2
2722;World,78|Country,22
2723;Instrumental,76|Dance,23|Country,1
2724;Metal,81|Anime,19
2725;Industrial,71|R&B/Soul,20|Jazz,9
2726;Classical,79|Rock,21
2727;World,66|Pop,33|Folk,1
2728;Industrial,80|Alternative,20
2729;Reggae,73|Country,22|Instrumental,5
2730;Pop,72|Reggae,20|Folk,8
2731;Latin,38|Country,35|Pop,23|Metal,4
2732;Instrumental,74|World,24|Pop,2
2733;Reggae,97|Blues,3
2734;Industrial,81|Pop,19
2735;Blues,45|Folk,39|World,16
2736;Blues,68|Electronic,25|Latin,7
2737;Comedy,51|Instrumental,29|Rock,20
2738;Industrial,79|Comedy,21
2739;Electronic,52|Vocal,37|Reggae,11
2740;Latin,88|Metal,12
2741;Metal,53|Latin,34|Alternative,13
2742;Latin,58|Country,40|R&B/Soul,2
2743;Classical,63|Rock,27|Anime,10
2744;Pop,65|Comedy,20|Country,15
2745;Latin,41|Reggae,22|Alternative,32|Comedy,5
2746;Rock,42|Folk,24|Latin,34
2747;Comedy,50|Folk,50
2748;Instrumental,23|World,61|Country,16
2749;Dance,67|Comedy,27|Blues,6
2750;Latin,84|Electronic,16
2751;Classical,53|Folk,23|Dance,23|Reggae,1
2752;Comedy,76|Electronic,24
2753;Classical,83|Alternative,17
2754;R&B/Soul,74|Comedy,24|World,2
2755;Vocal,30|Comedy,52|Jazz,18
2756;Jazz,86|Electronic,14
2757;Comedy,87|Vocal,13
2758;Folk,94|Reggae,6
2759;Pop,78|Folk,20|World,2
2760;Comedy,71|Industrial,25|Country,4
2761;R&B/Soul,91|Rock,9
2762;Classical,58|Latin,38|Jazz,4
2763;Reggae,54|Jazz,38|Country,8
2764;Rock,58|Vocal,36|Anime,6
2765;Country,74|Latin,24|Alternative,2
2766;Country,23|Alternative,31|Comedy,37|Vocal,9
2767;World,97|Jazz,3
2768;Electronic,83|Classical,17
2769;Latin,62|Blues,32|Industrial,6
2770;Instrumental,84|Alternative,16
2771;Comedy,73|Dance,21|Jazz,6
2772;Metal,95|Pop,5
2773;Classical,71|Comedy,20|Dance,9
2774;Reggae,66|Electronic,29|R&B/Soul,5
2775;Vocal,37|Dance,24|Alternative,35|Folk,4
2776;Instrumental,71|Country,21|Rock,8
2777;Classical,89|Folk,11
2778;Instrumental,26|Classical,44|Folk,26|Rock,4
2779;Pop,34|Metal,34|Latin,29|Reggae,3
2780;Electronic,77|R&B/Soul,23
2781;Anime,79|Electronic,21
2782;Reggae,25|Anime,36|Pop,26|Metal,13
2783;Metal,63|Comedy,29|Instrumental,8
2784;Latin,44|Anime,33|Reggae,21|Industrial,2
2785;Industrial,71|Classical,21|Comedy,8
2786;R&B/Soul,85|Anime,15
2787;Folk,85|Rock,15
2788;Classical,70|Dance,20|R&B/Soul,10
2789;Anime,57|Jazz,20|Rock,22|Pop,1
2790;Vocal,80|Electronic,20
2791;Dance,69|Alternative,26|Classical,5
2792;Anime,48|Jazz,29|Alternative,23
2793;Blues,24|Vocal,66|Electronic,10
2794;Dance,28|Instrumental,28|Industrial,29|Electronic,15
2795;Alternative,89|Country,11
2796;Comedy,49|R&B/Soul,21|Classical,22|World,8
2797;R&B/Soul,54|Anime,38|Comedy,8
2798;Vocal,52|Pop,33|Comedy,15
2799;Latin,22|Classical,64|Jazz,14
2800;Metal,35|Country,44|Jazz,20|Blues,1
2801;Jazz,86|R&B/Soul,14
2802;Vocal,61|Comedy,35|Instrumental,4
2803;Folk,61|Comedy,39
2804;Instrumental,26|Reggae,29|Jazz,29|Folk,16
2805;Instrumental,22|Industrial,51|Jazz,23|Pop,4
2806;Electronic,89|Folk,11
2807;Electronic,20|Folk,36|R&B/Soul,29|World,15
2808;Rock,54|Blues,25|Reggae,21
2809;Dance,31|Blues,26|Alternative,30|Latin,13
2810;Folk,24|Blues,41|Pop,28|Electronic,7
2811;Alternative,38|Blues,39|Instrumental,23
2812;Vocal,89|Instrumental,11
2813;Dance,80|Pop,20
2814;Industrial,23|Comedy,61|Rock,16
2815;Blues,48|Alternative,52
2816;Latin,66|Folk,20|Dance,14
2817;Comedy,89|Instrumental,11
2818;Metal,77|Rock,21|R&B/Soul,2
2819;Metal,24|Latin,20|Rock,51|Classical,5
2820;Instrumental,30|Blues,57|R&B/Soul,13
2821;Pop,88|Reggae,12
2822;Blues,59|Industrial,26|Alternative,15
2823;Industrial,80|R&B/Soul,20
2824;Vocal,52|Dance,24|Industrial,23|Country,1
2825;Industrial,99|Electronic,1
2826;Alternative,84|R&B/Soul,16
2827;Rock,94|Classical,6
2828;Folk,61|Anime,29|Classical,10
2829;Country,43|R&B/Soul,44|Industrial,13
2830;Blues,88|Metal,12
2831;Rock,55|Pop,28|Vocal,17
2832;Reggae,26|Folk,57|Industrial,17
2833;Vocal,37|Metal,21|Comedy,34|Industrial,8
2834;Industrial,46|Classical,28|Vocal,22|Electronic,4
2835;R&B/Soul,75|Vocal,23|Industrial,2
2836;Classical,62|Reggae,29|Vocal,9
2837;World,45|Folk,34|Electronic,21
